sentence,target
"Bardzo przyjemny hotel , położony w lekko ponurej okolicy , ale po wejściu do środka nie ma to absolutnie znaczenia . Wiele miejsc parkingowych , świetna i bogato wyposażona strefa wellness . Bardzo dobry masaż . Jedyny mały minus - niewielki basen , typowo rekreacyjny - dla nas był wystarczający , ale dla osób , które lubią trochę więcej popływać mógł by to być problem . Bardzo blisko do Rynku i do Zamku . Byli śmy zimą , ale od razu widać , że latem było by tam o wiele przyjemniej - np . altana przy restauracji jest bardzo duża i w zieleni musi wyglądać imponująco . Ogólnie - hotel z pewnością wart polecenia !",1
"Na razie mogę wypowiedzieć się tylko o pierwszym spotkaniu - odbyło się zaledwie 5 dni temu , trudno więc o opinię na temat skutków leczenia . Ale spotkanie rzetelnie przeprowadzone , profesjonalne i sympatyczne . Kontakt bardzo dobry . Mogę polecić . Co do skutków leczenia - zobaczymy .",1
"Kiedy znajomy polecił mi Panią Karolinę sceptycznie podchodził em do pomysłu "" kolejny raz i tak pewnie sie nie uda "" . A tu . . . . Zaskoczenie . Pani Karolina jako pierwsza a miałem juz kilka podejść , uświadomiła mi ze dieta to nie tylko "" mż "" . ! ! . Pokazała w jaki sposób jeść mniej ale za to tak żeby poczuć sie spełnionym kulinarnie i do tego zobaczyć efekt swojej pracy . Oczywiście efekt pozytywny . Waga w dół ! Profesjonalne podejście Pani Karoliny sprawia ze sie chce . Trochę samozaparcia i efekt murowany . Zdecydowanie polecam , nawet tym który juz wiele razy próbowali . Pozdrowieni dla Pani Karoliny . Tomasz",1
"Wraz z żoną wybrali śmy ten hotel ze względu na to , że posiada bardzo wiele atrakcji dla dzieci . Dla nas jest to bardzo ważne , ze względu na nasze dziecko , które nigdy nie lubi się nudzić : ) ) Pobyt w Grand Lubiczu oceniamy na 5 + ze względu na rewelacyjną lokalizacje , przepyszne jedzenie , które każdego dnia było urozmaicane ! Bardzo miło zaskoczyła nas opcja "" live cooking "" to zasługuje na duży plus ! Pokoje odpowiednio sprzątane i miła obsługa od pierwszego do ostatniego dnia naszego pobytu . Mamy nadzieję , że jeszcze kiedyś odwiedzimy ponownie ten hotel bo niczego nam nie brakowało , a ceny nie były wygórowane jak za 5 gwiazdek . . . Pozdrawiamy !",1
"Pani Doktor jest bardzo uważna i wnikliwa . Czuła m , że skupia na moim problemie swoją uwagę . Ocena 4 a nie 5 wynika raczej z organizacji pracy placówki . Pani Doktor poświęca na jednego pacjenta znacznie więcej czasu niż przewidywane 10 minut - to z jednej strony daje poczucie , że faktycznie angażuje się w problem , z drugiej powoduje długie oczekiwanie w kolejce . Może placówka powinna planować na jednego pacjenta więcej czasu ?",1
"Do Pana Łukasza trafiła m pod koniec mojej ciąży z powodu strachu jaki ogarnął mnie , że nie poradzę sobie z bólem porodowym . Całe szczęście , że trafiła m do Pana Łukasza który znalazł rozwiązanie jak mi pomóc w złagodzeniu bólu i zaproponował urządzenie zwane TENS . Trudno było mi uwierzyć , że tak małe urządzenie może tak pomóc , okazało się , że to DZIAŁA ! ! ! i pomaga w złagodzeniu bólu porodowego , dzięki Panu Łukaszowi i urządzeniu TENS dała m radę przetrwać cały poród i poradziła m sobie z bólem , naprawdę polecam : - ) . Pomijam to , że Pan Łukasz jest chyba jedynym fizjoterapeutą w Bydgoszczy który oferuje swoją pomoc ciężarnym kobietom w walce z bólem porodowym wypożyczając urządzenie TENS . Pan Łukasz podchodzi bardzo profesjonalnie do całej sprawy i bardzo dokładnie tłumaczy na czy polega i jak działa urządzenie TENS . Jeszcze raz bardzo dziękuje za pomoc w walce z bólem i profesjonalne podejście . Dobrze wiedzieć , że jest taka osoba która podchodzi z pełnym zaangażowaniem do tego co robi .",1
"Zarezerwował em ten hotel i był em nieco zaniepokojony po zapoznaniu się z opiniami innych podróżnych . . . i nie jestem pewien , dlaczego ludzie piszą wszystkie te straszne opinie . . . . Jest to jedno z najlepszych miejsc , w których byli śmy w Wenecji , jest małym klejnotem w sercu Wenecji , położony tylko kilka kroków od Mostu Rialto i około 10 minut spaceru od Placu św Marka . Personel był bardzo pomocny i uwielbiali śmy nasz pokój , który był bardzo weneckiKiedy przyjeżdżasz do Wenecji , spędzasz większość dnia chodząc po mieście , więc hotel był idealnie położony w samym centrum miasta , a także jest tam obok przystanek łodzi . Hotel Locanda ma bardzo przystępne ceny w porównaniu z bardzo drogimi hotelami w Wenecji . . . Chcę podziękować wszystkim pracownikom , którzy sprawili , że nasz pobyt i nasz miesiąc miodowy były tak wyjątkowe .",1
"Bardzo polecam Pana doktora ! Kompetentny , godny zaufania , o wysokiej kulturze osobistej specjalista , stawiający trafną diagnozę . Jestem w ciąży i bała m się , że nie znajdzie się dla mnie skuteczne leczenie , okazało się , że Pan doktor znalazł dla mnie bezpieczne i skuteczne leczenie . Wyjątkowe dla mnie jest to , że lekarz pozostaje w kontakcie z pacjentem , co do jego stanu zdrowia ( otrzymała m wiadomość przypominającą o zaleceniach ) , w przypadku moich pytań Pan doktor zawsze chętnie odpowiadał , lub też oddzwaniał gdy nie mógł odebrać telefonu . Dodam , że na wizytę mogła m już iść następnego dnia , po telefonicznej rozmowie . Dziękuję Panie doktorze ! ! Karolina",1
"Właśnie wróciła m z Gaia Royal hotel oceniam jako bardzo dobry dla rodzin które chcą mieć święty spokój , ciszę , mnóstwo zieleni , przepięknych oleandrów wokół , czyste pokoje , widok na morze ( nalezy zaznaczyć taką opcję ) , czystą plażę i bardzo dużo prywatności . W pokojach jest wystarczajacy komfort jak na tą cenę . Wspaniałe jedzenie , szereg potraw do wyboru pod warunkiem że jemy wybrane potrawy jednego dnia , inne kolejnego itd ; - ) Piwo przy basenach podawane w kubeczkach ale co to komu przeszkadza ? Jeden mankament to słabiutki internet w pokojach ( za dopłatą oczywiście ) i słaby odbiór tv satelitarnej - ale nawet dzieciom nalezy się czasem odpoczynek nieprawdaż ? Jestem zadowolona , hotel także wygląda lepiej w realu jak na zdjęciachwczasowiczka",1
"Apartamenty położone sa w centrum miasta co ułatwia zwiedzanie . Plaża to jakies 15 minut taksówka która kosztuje ok € 10 . Łatwy dojazd rownież autobusami . W bliskiej odległości znajdują sie restauracje . Byli śmy z 2 małych dzieci ( rok i 4 lata ) wszystko było ok . Kuchnia z wystarczającym wyposażeniem . Sprzęt nowy , czysto ! Bardzo pomocni sa ludzie pracujący w recepcji - z uśmiechem na twarzy udzielają informacji . Polecam dla osób szukających taniego miejsca z którego mozna zarówno zwiedzać miasto jak i dostać sie na plaże .",1
"Pobyt w hotelu był bardzo przyjemny . Standard ( poza wyglądem zewnętrznym ) nie odbiega od standardu w tej sieci . Niemniej jednak hotel wyróżnia się bardzo miłym , przyjaznym i kompetentnym personelem , co różnych w sieciach hotelowych nie jest wcale takie oczywiste . Raz na jakiś czas korzystamy z tego hotelu odwiedzając Kraków . Jak na razie zmiany są tylko na lepsze . Dodatkowo znacznie poprawił się dojazd do hotelu komunikacją miejską , co ułatwia zwiedzanie Krakowa . Miłym akcentem jest express do kawy w pokoju .",1
Miałem już kontakt z wieloma stomatologami . Nie zawsze pozostały najlepsze wspomnienia . Po prostu wykonane wypełnienia bardzo szybko wypadały . Natomiast Pani dr A . Marczewska jest wysokiej klasy specjalistką . Wszystkie wypełnienia wykonane przez Panią dr trzymają się przez wiele lat . Atmosfera super i zero stresu Polecam ! ! Endi,1
"Jestem pacjentka Pani Beaty od 10 lat . Wyprowadziła mnie na prosta po ciężkim wypadku samochodowym , połamana miednica , naciągnięte kręgi szyjne , itd . Pózniej miała m jeszcze jeden incydent , w wyniku którego doznała m urazu barków i złamania 4 - ch kręgów piersiowych . Regularnie rehabilituje sie u niej , ponieważ powstałe zwyrodnienia pourazowe dają znać o sobie . Juz jedna wizyta u Pani Beaty przynosi ulgę i natychmiastowa poprawę . Kilka serii pod rząd sprawia , ze mam spokój z dolegliwościami na co najmniej rok . Pani Beata jest wysokiej klasy specjalista , doskonała wiedza , doświadczenie i ogromna intuicja . Wyczuwa pacjenta i rozpoznaje przyczynę dolegliwości . Konkretna osoba , przy tym niezwykle sympatyczna i ciepła . Jednocześnie pelna mocy i siły . Nie spotkała m lepszego fizjoterapeuty od niej . Polecam ja wszystkim moim znajomym i Państwu . Jest naprawde świetna ! Dodatkowo zainspirowała mnie do tego , aby zmienić styl życia i odżywiania . Aby zacząć dbać o zdrowie i kondycję fizyczna , bo naprawde warto ! A Ona jest tego wielkim przykładem ! Dziękuje Pani Beato : ) Lidia Stankiewicz",1
"Hotel nowy , duże pokoje , miejsca do siedzenia i stoliki w jednym pomieszczeniu , a sypialnia w drugim ( na 1 piętrze ) . Brakowało mi miejsca na umywalce na jakieś drobiazgi , bardzo dobre kosmetyki nie wysuszające skóry . Śniadania standardowe jeśli chodzi o bufet , jednak pyszne ciasta w trzech rodzajach i aromatyczna kawa . Panie z obsługi smażą jajecznicę na bieżąco więc jest gorąca . Lokalizacja bardzo dobra , blisko do niewielkiej galerii handlowej , do rynku i do Katedry .",1
"Hotel Bridge w Rydze to świetne miejsce na dwu - trzydniowy wypad . Obsługa bardzo przyjazna . Można się dogadać po rosyjsku , angielsku i łotewsku ( choć tego ostatniego nawet nie próbowali śmy : - ) ) Hotel odnowiony w stylu popularnych szwedzkich sklepów . Dostępna dobrze wyposażona kuchnia na parterze wraz z jadalnią . Wszystkie sprzęty w kuchni podwójne - dwie duze lodówki , dwie czteropalnikowe płyty elektryczne , dwa czajniki , dwie kuchenki mikrofalowe , dwia zlewozmywaki , duza rolka papierowego recznika i automat z napojami i przekaskami , nawet przy większej liczbie osób nie ma tłoku . Wszystko w kuchni pod kamerami co działa pozytywnie na zostawianie po sobie porządku przez gości . Miło było zastać posprzątane i takie zostawić . Pokoje czyste , na podłogach panele drewniane , pościel , ręczniki czyste wymieniane codziennie . W pokoju duża trzydrzwiowa szafa z kocykiem dodatkowym i wystarczającą ilością pólek i wieszaków . Nie ma telewizora , klimatyzacji i innych niepotrzebnych podobnych tematów podnoszących cenę - dla nas to duży plus . ( jeśli komus brakuje tv to na parterze jest living room z dwoma kanapami i duzym telewizorem ) . W pokoju jest za to mała lodówka - to się chwali . W pokoju dostępne cztery gniazdka elektryczne . Łazienka w stylu prostym , bez kafelek , malowana wodoodpornymi farbami - umywalka , wc , lustro i bez progowy prysznic z zasłonką - dobrze wyprofilowana posadzka - nie zalewa się całego pomieszczenia wodą - działa ok . Pokój mieli śmy od podwórka - był cichy i spokojny . Dostepne wi - fi jest dosc szybkie , z ciekawosci sprawdził em wyciąga 50 / 12 mb - brawo ! ! ! W hotelu nie ma windy , a jest kilkupiętrowy - nie wiem czy to utrudnienie , bo dostali śmy pokój na parterze : - ) Hotel znajduje się blisko wieżowców Z - Towers , co służy jako dobry punkt orientacyjny dla piechurów takich jak my . Blisko hotelu - po drugiej stronie pierwszego mostu - na wyspie Kipsala jest centrum handlowe Olimpia - na parterze market Rimi - dobrze zaopatrzony - wszystko co potrzebne można tam kupić ( spożywka , kosmetyki , ubrania , elektronika itp ) - ceny podobne jak w Polsce , niektóre produkty nieznacznie droższe , niektóre tańsze . Jest także sporo gastronomii gotowej . W samej Rydze dobrze rozwiązana komunikacja miejska - tramwaje , trolejbusy , autobusy i taxi , ale to na tyle nieduże miasto , ze warto je po prostu pokonać na butach - a warto bo Ryga naprawdę piękna i zaskakująca .",1
"Jako członek programu Le Club Accor - mam spore odniesienie do wielu hoteli sieci Accora - od ekonomicznych po luksusowe . Z pełną świadomością mogę jednak powiedzieć , że to pierwszy hotel , w którym naprawdę poczuł em się jako gość szczególnie traktowany . Personel hotelu - pełen profesjonalizm , począwszy od przesympatycznej recepcji , przez obsługę restauracji , sali śniadaniowej , kończywszy na housekeepeingu . Jako członek LCAH otrzymał em upgrade pokoi , które zarezerwował em , w pokoju czekał upominek z własnoręcznie napisanym listem powitalnym przez Dyrektora hotelu . W ramach welcome drinka - szeroka oferta . W ramach oferty "" Czas na zwiedzanie "" otrzymali śmy od hotelu darmowe vouchery do wykorzystania w Gdyńskim Centrum Filmowym , które mieści się obok hotelu . Darmowe napoje bezalkoholowe w pokoju Privilege - świetne rozwiązanie , choć korzystał em z umiarem : ) . Polecam restaurację hotelową - szczególnie zupa rybna nam smakowała . No i Pan Łukasz - kelner , który . . . wymiata - niesamowita osobowość - właściwy człowiek na właściwym miejscu . Hotelowy basen jest najsłabszą stroną obiektu - prawdopodobnie jest obecnie we franszyzy szkoły pływackiej , ale nie przeszkadza to w niczym gościom hotelu - trochę mało kameralnie , ale plusem jest pełny wymiar i sauna . Lokalizacja hotelu - doskonała - blisko do portu , w okolicy wiele fajnych knajpek i barów . Otoczenie Gdyńskiego Centrum Filmowego i Teatru Muzycznego - dodaje renomy miejsca . Generalnie moja ocena hotelu - właściwie najwyższa z możliwych . Hotel przywrócił moją wiarę w Program LCAH , który po poprzednich doświadczeniach nie miał u mnie zbyt wysokich "" lotów "" . Po tym pobycie uświadomił em sobie , że założenia programu nie są złe , jednak głównie zależy to od Dyrekcji , roztropności personelu i jakości usług - dla mnie hotel zarządzany modelowo ! Polecam każdemu - ja na pewno wrócę .",1
"Bardzo przyjemne miejsce godne polecenia . Wrażenie na samo wejście robi wnętrze hotelu . Pewnie tu jeszcze wrócę . Blisko starówka gdzie można pójść na spacer i pełno knajpek i restauracji wkoło . Szkoda tylko że bar hotelowy został tak szybko zamknięty , a kilkoro gości jeszcze siedziało .",1
"Piękna willa , niebanalna architektura , na uboczu , niecałe 2 km od centrum Zakopanego . Pokoje nowoczesne , pięknie wykończone , łazienki śliczne i czyste . śniadanie w formie szwedzkiego stołu , pysznie i do syta , a do tego spa w cenie pobytu . Cudownie i miła , bardzo grzeczną obsługą .",1
"Obłędna kuchnia ! Wykupili śmy pakiet SPA dla 1 osoby + osoba towarzysząca . Nie było żadnego problemu , aby wliczone w cenę posiłki zmienić na wegetariańskie . Kucharz spisał się nadzwyczaj dobrze i to chyba największa zaleta tego hotelu . Do tego świetna lokalizacja samego hotelu , nad wodą , ale w oddaleniu od turystycznego zgiełku , pokoje przyjemne , czyste , wygodne . SPA naprawdę świetne z profesjonalna obsługą . Przemiłe dziewczyny , dzieki którym przyjemność zabiegów była jeszcze większa . Czego chcieć więcej , jeśli ma się ochotę odpocząć od codziennego zabiegania ?",1
